-0.058355, -0.005995, -0.003864
-0.059021, -0.00453, -0.001066
-0.055424, -0.010392, -0.004263
-0.057156, -0.009193, -0.003464
-0.055824, -0.009726, -0.003064
-0.057556, -0.009326, -0.003997
-0.054625, -0.008926, -0.002798
-0.055957, -0.003597, -0.004397
-0.058089, -0.011591, -0.002398
-0.059554, -0.005329, -0.005596
-0.057556, -0.009326, -0.002531
-0.059288, -0.010392, -0.004397
-0.060887, -0.008527, -0.00493
-0.058089, -0.009459, -0.002265
-0.056224, -0.006262, -0.003064
-0.058089, -0.004397, -0.00453
-0.051427, -0.00413, -0.003997
-0.050095, -0.005862, -0.002531
-0.047297, -0.003597, -0.001998
-0.046498, -0.001332, -0.004263
-0.062086, -0.010925, -0.006129
-0.061153, -0.007861, -0.00413
-0.100989, -0.024248, -0.006129
-0.050095, -0.012657, 0.000666
-0.073277, -0.001199, -0.006262
-0.04823, -0.002265, -0.001199
-0.048496, -0.010259, -0.000666
-0.053292, 0.000266, -0.000533
-0.059021, -0.011858, -0.005596
-0.061286, -0.012923, -0.006662
-0.054625, -0.013456, -0.005729
-0.049562, 0.002798, -0.001599
-0.057423, 0.002132, -0.000666
-0.051294, -0.003331, 0.000933
-0.055424, -0.011325, -0.009459
-0.054891, -0.02598, -0.00826
-0.056357, 0.003597, -0.003331
-0.058489, -0.005729, -0.000133
-0.055691, -0.006662, -0.002798
-0.057822, -0.007461, -0.007461
-0.05156, -0.009326, -0.007994
-0.059688, -0.007328, -0.005462
-0.053825, -0.009193, -0.005063
-0.056623, 0.001332, -0.003597
-0.057023, -0.011191, -0.00453
-0.059288, -0.011724, -0.006395
-0.057556, -0.005196, -0.00493
-0.054358, -0.004263, -0.002665
-0.056623, -0.008527, -0.002931
-0.055957, -0.003597, -0.005862
-0.062219, -0.013723, -0.007727
-0.054492, -0.009593, -0.003597
-0.057822, -0.001332, -0.00413
-0.055557, -0.009193, -0.003997
-0.055158, -0.008127, -0.005329
-0.055691, -0.011858, -0.008394
-0.059155, -0.007328, -0.00493
-0.055424, -0.012923, -0.00826
-0.055824, -0.000266, -0.003464
-0.055291, -0.009193, -0.005596
-0.055957, -0.010392, -0.007194
-0.057023, -0.006795, -0.003864
-0.054358, -0.00906, -0.00373
-0.055557, -0.000799, -0.003464
-0.054625, -0.005729, -0.003997
-0.058089, -0.00826, -0.006262
-0.056357, -0.007861, -0.002398
-0.056757, -0.010259, -0.002398
-0.055824, -0.001332, 0.000133
-0.051294, -0.004663, -0.001466
-0.049429, -0.007461, -0.004263
-0.052493, -0.007727, -0.004663
-0.053559, -0.005196, -0.000533
-0.059688, -0.007727, -0.001199
-0.058089, 0.011458, -0.002132
-0.048896, -0.010392, -0.002265
-0.040636, -0.005462, -0.003464
-0.044499, -0.001199, -0.006928
-0.05196, -0.005729, -0.001599
-0.058755, -0.010392, -0.003997
-0.055158, -0.008793, -0.007328
-0.055291, -0.013057, -0.004397
-0.049962, -0.003997, -0.002265
-0.045565, 0.002531, 0.001732
-0.042767, -0.009326, -0.000266
-0.049562, -0.003997, -0.00373
-0.052893, -0.007994, -0.001732
-0.050361, -0.010392, -0.003064
-0.052893, -0.004663, -0.003997
-0.048896, -0.002798, -0.002665
-0.05276, -0.006262, -0.003464
-0.05196, -0.008127, -0.001466
-0.056623, -0.006262, -0.007194
-0.054092, -0.004663, -0.003864
-0.056757, -0.007328, -0.001998
-0.055424, -0.006662, -0.003331
-0.053559, -0.010259, -0.005063
-0.054358, -0.007727, -0.003597
-0.050361, -0.003997, -0.001732
-0.055025, -0.008793, -0.001865
-0.052493, -0.003464, -0.00453
-0.052626, -0.009193, -0.002265
-0.051827, -0.008926, -0.003064
-0.051827, -0.007194, -0.004263
-0.049296, 0.001066, 0.000133
-0.049162, -0.001998, -0.001865
-0.048496, -0.004663, -0.002265
-0.047963, -0.00373, -0.000799
-0.047031, -0.001599, -0.000133
-0.047031, -0.004663, -0.000133
-0.045299, -0.003997, -0.000133
-0.044632, -0.001865, 0.000133
-0.045165, -0.003464, -0.002931
-0.045565, -0.00826, -0.001466
-0.046231, -0.005729, 0.000533
-0.045698, -0.002665, -0.001732
-0.048096, -0.006262, -0.001599
-0.045299, -0.003198, -0.001998
-0.045565, -0.007861, -0.001732
-0.05236, -0.007328, -0.001199
-0.048896, -0.003864, -0.0004
-0.045832, -0.009193, -0.001732
-0.04783, 0, -0.001066
-0.041968, -0.006262, -0.000933
-0.051427, -0.005329, -0.00373
-0.047031, -0.001998, -0.005862
-0.050495, -0.007328, -0.001998
-0.051294, -0.003064, -0.001332
-0.048496, -0.005729, -0.001732
-0.056623, -0.00453, -0.003198
-0.0437, -0.001332, 0.001466
-0.047963, -0.003064, -0.0004
-0.005329, 0.010658, 0.006528
-0.078207, -0.007194, 0.000666
-0.008926, 0.004663, -0.002798
-0.016387, -0.001332, 0.005063
-0.032109, 0.002665, 0.000266
-0.018519, 0.007861, 0.00493
-0.037571, -0.004397, -0.001599
-0.031709, -0.004397, 0.000266
-0.039037, -0.000799, -0.003864
-0.03504, -0.006395, 0.000533
-0.037305, -0.002931, -0.003464
-0.036239, -0.003464, -0.002132
-0.036106, -0.005729, -0.002931
-0.037704, -0.004796, -0.002265
-0.036505, -0.00493, -0.003464
-0.041568, -0.005862, -0.006395
-0.046764, -0.008527, -0.011991
-0.043567, -0.001865, -0.020251
-0.036905, -0.00866, -0.029311
-0.048763, -0.006528, -0.041302
-0.029044, 0.006928, -0.041302
-0.048763, -0.012923, -0.046231
-0.035573, -0.006129, -0.054758
-0.043966, -0.006662, -0.062485
-0.039436, -0.005196, -0.065283
-0.043034, 0.001066, -0.065949
-0.052093, -0.007461, -0.076874
-0.030643, -0.007594, -0.074876
-0.046631, 0.003331, -0.083669
-0.041435, -0.013856, -0.082337
-0.037038, -0.009726, -0.088199
-0.036772, -0.006129, -0.082337
-0.039703, -0.011858, -0.087133
-0.033574, -0.007194, -0.095127
-0.037971, -0.012657, -0.096326
-0.032242, -0.013057, -0.095127
-0.037571, -0.00866, -0.096593
-0.013323, 0.001466, -0.090464
-0.018652, -0.010525, -0.094194
-0.018519, 0.007994, -0.097392
-0.01732, 0.002132, -0.094594
-0.021983, -0.005329, -0.098991
-0.013456, -0.002931, -0.101789
-0.021184, -0.001998, -0.112047
-0.014922, 0.001332, -0.114712
-0.011858, 0.008926, -0.126969
-0.02558, -0.00826, -0.132032
-0.019052, 0.005596, -0.131499
-0.015855, 0.002531, -0.133098
-0.020518, -0.015988, -0.136162
-0.020118, -0.010392, -0.13856
-0.023449, -0.006662, -0.147753
-0.021583, -0.007194, -0.151217
-0.027579, -0.002665, -0.154282
-0.027046, -0.009726, -0.150951
-0.028511, -0.001332, -0.152417
-0.032109, -0.009193, -0.144556
-0.016254, -0.002931, -0.136695
-0.015188, 0.000533, -0.128835
-0.003597, 0.006262, -0.126703
0.004663, 0.007594, -0.126037
-0.005462, 0.00493, -0.127369
-0.000266, 0.011458, -0.122173
-0.009193, -0.000266, -0.121374
-0.018786, 0.00413, -0.11791
-0.013323, -0.007061, -0.115911
-0.019718, -0.005729, -0.110582
-0.022916, -0.005596, -0.118976
