-0.050095, -0.004663, -0.002665
-0.049162, -0.008926, -0.002531
-0.046764, -0.002398, -0.002265
-0.049296, -0.005329, -0.000933
-0.05156, -0.00453, -0.005995
-0.049962, -0.003464, -0.005596
-0.054492, -0.005196, -0.00453
-0.055025, -0.00373, -0.005862
-0.053026, -0.005862, -0.003864
-0.05196, -0.007727, -0.006395
-0.050495, -0.007594, -0.004796
-0.050228, -0.015721, -0.005596
-0.051694, -0.013723, -0.002265
-0.052626, -0.012923, -0.000666
-0.052493, -0.010792, -0.002931
-0.053959, -0.01279, -0.004397
-0.055691, -0.008394, -0.004397
-0.057289, -0.002665, -0.005063
-0.056623, -0.007061, -0.005596
-0.05609, 0.001066, -0.005329
-0.058489, 0.001066, -0.007594
-0.058755, 0.002398, -0.00413
-0.054891, 0.007061, -0.005196
-0.056757, -0.003864, -0.004796
-0.058489, -0.002931, -0.003464
-0.054492, -0.011058, -0.004663
-0.054092, -0.014522, -0.00493
-0.055291, -0.021717, -0.002398
-0.053825, -0.023715, -0.003331
-0.050761, -0.023315, -0.001599
-0.054092, -0.027845, -0.004263
-0.052626, -0.029577, -0.00373
-0.054891, -0.022116, -0.005329
-0.055424, -0.023315, -0.000799
-0.057156, -0.01692, -0.003464
-0.05609, -0.014789, -0.005196
-0.056623, -0.009193, -0.004397
-0.053026, -0.006662, -0.001466
-0.054625, -0.006662, -0.002798
-0.053959, 0.001998, 0.000799
-0.052626, 0.001599, -0.002132
-0.052093, -0.003331, -0.001599
-0.049828, -0.00373, 0.001199
-0.052493, -0.007194, -0.003331
-0.051427, -0.008527, -0.001599
-0.050495, -0.012657, -0.001865
-0.05276, -0.005462, -0.000133
-0.053292, -0.007994, -0.002265
-0.053692, -0.007594, -0.001332
-0.054625, -0.008527, 0.001066
-0.053026, -0.004796, -0.0004
-0.052893, -0.00373, -0.002265
-0.05276, -0.003064, -0.006795
-0.053026, 0.001199, -0.005196
-0.053559, -0.00453, -0.00453
-0.053026, -0.00413, -0.004397
-0.052626, -0.005063, -0.005462
-0.049429, -0.011591, -0.001865
-0.048363, -0.009726, -0.002398
-0.047164, -0.016521, -0.007594
-0.049962, -0.013723, -0.008394
-0.050361, -0.015188, -0.005329
-0.049029, -0.015322, -0.004796
-0.048496, -0.013989, -0.00373
-0.050361, -0.01279, -0.005862
-0.051427, -0.007194, -0.006795
-0.051827, -0.001732, -0.005596
-0.05276, -0.003198, -0.006262
-0.05196, -0.000799, -0.006262
-0.050761, -0.003864, -0.004796
-0.050361, -0.004397, -0.004263
-0.051427, -0.005196, -0.005596
-0.051294, -0.009859, -0.004397
-0.050628, -0.007328, -0.004263
-0.04823, -0.011458, -0.001865
-0.051827, -0.005729, -0.002665
-0.048763, -0.002798, -0.00493
-0.04783, -0.0004, -0.002132
-0.048496, 0.005063, -0.006262
-0.046098, 0.000666, -0.00453
-0.049695, 0.006662, -0.006129
-0.050228, 0.007727, -0.00373
-0.049695, 0.005995, -0.003597
-0.049962, 0.002931, -0.002531
-0.049562, -0.000799, -0.003597
-0.053292, -0.001998, -0.002931
-0.051028, -0.004663, -0.005329
-0.050628, -0.00493, -0.004397
-0.048363, -0.002531, -0.003464
-0.051827, -0.003331, -0.003331
-0.05276, -0.000533, -0.006662
-0.05196, -0.006262, -0.004663
-0.05236, -0.003997, -0.002931
-0.053426, -0.005596, -0.00453
-0.05196, -0.007594, -0.002398
-0.051827, -0.006262, -0.00373
-0.053559, -0.009593, -0.002132
-0.052227, -0.007194, -0.002665
-0.051694, -0.007194, -0.005462
-0.05156, -0.007727, -0.003597
-0.053692, -0.008127, -0.007861
-0.054092, -0.00826, -0.00373
-0.052893, -0.007061, -0.007194
-0.052227, -0.00906, -0.00493
-0.05276, -0.005729, -0.00413
-0.054358, -0.004796, -0.00493
-0.053026, -0.010525, -0.003064
-0.051294, -0.007594, -0.004263
-0.05276, -0.008926, -0.005063
-0.055025, -0.00826, -0.003331
-0.054758, -0.009193, -0.005196
-0.053559, -0.015188, -0.004796
-0.054358, -0.011591, -0.004796
-0.048496, -0.014522, -0.005462
-0.049962, -0.009726, -0.002665
