-0.055957, -0.000799, -0.003997
-0.055557, -0.005596, -0.002931
-0.056757, -0.004663, -0.003331
-0.059821, -0.007727, -0.00413
-0.056757, -0.009193, -0.005196
-0.055557, -0.006928, -0.005995
-0.054758, -0.00906, -0.006262
-0.058089, -0.008926, -0.006395
-0.057822, -0.005729, -0.00493
-0.054625, -0.008793, -0.004397
-0.053559, -0.006662, -0.004263
-0.057289, -0.011458, -0.005329
-0.054891, -0.009992, -0.006528
-0.05649, -0.005196, -0.006662
-0.054891, -0.007194, -0.00373
-0.05609, -0.00453, -0.005462
-0.054225, -0.009326, -0.003064
-0.05689, -0.004796, -0.00493
-0.051827, -0.006528, -0.005063
-0.055557, -0.005329, -0.002132
-0.054758, -0.00453, -0.004397
-0.055957, -0.007727, -0.005596
-0.052893, -0.005196, -0.005462
-0.057023, -0.005862, -0.005995
-0.05689, -0.010259, -0.00373
-0.057289, -0.005063, -0.00493
-0.058089, -0.010259, -0.00413
-0.055557, -0.005329, -0.005995
-0.057956, -0.009593, -0.004663
-0.054492, -0.011724, -0.002265
-0.052093, -0.011458, -0.002931
-0.054625, -0.009593, -0.003331
-0.055424, -0.002798, -0.002665
-0.055824, -0.00826, -0.003331
-0.056224, -0.00826, -0.001998
-0.057556, -0.00826, -0.002665
-0.057289, -0.006795, -0.000799
-0.055557, -0.005995, -0.002665
-0.056224, -0.010525, -0.003597
-0.055557, -0.005196, -0.004263
-0.057689, -0.003331, -0.002665
-0.057689, -0.008127, -0.001466
-0.053159, -0.006662, -0.004397
-0.056757, -0.007594, -0.002931
-0.054758, -0.006262, -0.000666
-0.057156, -0.008394, -0.00373
-0.056623, -0.006395, -0.001466
-0.054358, -0.006129, -0.00413
-0.054758, -0.007594, -0.002665
-0.05649, -0.005196, -0.002665
-0.053426, -0.008394, -0.00493
-0.054758, -0.006262, -0.00493
-0.054625, -0.009326, -0.004397
-0.055291, -0.002798, -0.005862
-0.05609, -0.009726, -0.002265
-0.055291, -0.010792, -0.001199
-0.055291, -0.005729, -0.00413
-0.05276, -0.005196, -0.00373
-0.055158, -0.010392, 0
-0.057689, -0.004397, -0.003997
-0.054758, -0.007194, -0.002265
-0.054358, -0.006795, -0.006129
-0.055824, -0.005196, -0.001599
-0.057689, -0.007727, -0.002798
-0.05649, -0.005063, -0.005596
-0.056224, -0.009992, -0.004397
-0.053692, -0.007994, -0.002132
-0.05609, -0.003997, -0.004263
-0.056357, -0.006395, -0.002798
-0.054358, -0.010792, -0.001466
-0.056357, -0.009326, -0.002665
-0.054492, -0.009193, -0.003864
-0.054225, -0.006662, -0.001466
-0.057023, -0.005196, -0.005063
-0.057556, -0.00826, -0.005596
-0.053825, -0.011458, -0.004796
-0.05609, -0.006528, -0.002798
-0.05689, -0.007061, -0.002931
-0.055158, -0.009992, -0.00413
-0.05649, -0.003997, -0.002265
-0.055291, -0.00866, -0.000533
-0.055957, -0.007994, -0.002665
-0.05689, -0.007727, -0.005596
-0.052093, -0.00453, -0.003464
-0.055424, -0.010925, -0.002531
-0.056757, -0.00493, -0.005063
-0.056623, -0.006662, -0.006262
-0.055025, -0.007328, -0.002132
-0.055824, -0.006262, -0.004263
-0.054625, -0.006928, -0.003464
-0.057289, -0.00906, -0.001599
-0.053426, -0.005329, -0.002265
-0.057156, -0.012524, -0.005063
-0.057023, -0.005462, -0.00413
-0.05276, -0.009593, 0.0004
-0.056623, -0.00866, -0.001199
-0.057822, -0.00826, -0.001599
-0.055957, -0.003064, -0.005063
-0.055291, -0.003597, -0.002265
-0.057156, -0.00866, -0.000799
-0.054758, -0.007194, -0.005329
-0.057156, -0.009193, -0.001732
-0.058355, -0.009992, -0.004663
-0.05649, -0.008926, -0.002931
-0.054092, -0.007727, -0.00413
-0.054092, -0.006662, -0.002531
-0.056224, -0.008926, -0.006395
-0.053825, -0.009593, -0.00413
-0.055291, -0.006129, -0.003997
-0.054492, -0.006129, -0.001732
-0.058089, -0.007994, -0.005462
-0.05236, -0.006928, -0.000666
-0.05276, -0.008793, -0.00413
-0.057023, -0.006795, -0.002931
-0.055557, -0.007994, -0.002665
-0.056757, -0.008527, -0.00373
-0.054891, -0.007727, -0.004397
-0.055957, -0.003997, -0.003464
-0.055025, -0.002798, -0.003064
-0.058755, -0.009859, -0.006129
-0.05649, -0.007461, -0.003997
-0.053825, -0.007194, -0.005862
-0.054492, -0.005329, -0.005596
-0.054225, -0.009593, -0.002931
-0.052893, -0.010925, -0.005196
-0.055025, -0.005862, -0.002265
-0.053959, -0.00866, -0.002665
-0.057423, -0.007727, -0.003864
-0.055424, -0.009593, -0.002398
-0.055691, -0.005995, -0.003997
-0.05609, -0.008127, -0.005462
-0.055957, -0.00906, -0.001199
-0.056224, -0.001199, -0.003331
-0.053959, -0.01359, -0.005196
-0.05689, 0.000133, -0.005063
-0.054092, -0.007861, -0.00453
-0.054891, -0.010925, -0.004796
-0.056224, -0.004397, -0.004397
-0.055824, -0.005596, -0.00373
-0.059021, -0.008127, -0.002665
-0.05609, -0.005596, -0.005729
-0.05689, -0.010525, -0.002531
-0.054891, -0.008926, -0.00453
-0.05689, -0.007461, -0.002132
-0.05649, -0.01319, -0.002798
-0.058888, -0.00866, -0.00413
-0.05196, -0.010525, -0.003064
-0.056623, -0.009193, -0.002798
-0.054358, -0.010259, -0.005063
-0.054492, -0.007994, -0.005196
-0.055424, -0.008394, -0.004663
-0.05609, -0.005995, -0.00373
-0.056623, -0.006795, -0.00453
-0.055557, -0.011724, -0.00413
-0.055557, -0.00373, -0.00493
-0.05609, 0.000533, -0.005462
-0.054625, -0.009859, -0.00413
-0.05649, -0.006395, -0.004263
-0.053959, -0.008527, -0.003864
-0.055957, -0.010792, -0.003064
-0.059155, -0.003864, -0.005329
-0.05276, -0.005462, -0.002531
-0.057822, -0.014522, -0.005063
-0.057822, -0.001732, -0.007328
-0.054492, -0.01359, -0.002531
-0.055691, -0.010658, -0.003331
-0.053426, -0.001865, -0.002665
-0.053692, -0.010259, -0.003331
-0.055025, -0.004663, -0.002798
-0.057289, -0.005196, -0.004397
-0.054758, -0.010126, -0.003064
-0.057956, 0.0004, -0.004397
-0.057023, -0.010126, -0.001732
-0.057556, -0.004796, -0.000666
-0.058355, -0.007461, -0.002531
-0.053959, -0.007194, -0.004263
-0.05649, -0.005995, -0.001865
-0.056224, -0.009726, -0.002132
-0.055691, -0.005063, -0.00373
-0.056357, -0.012923, -0.002931
-0.058489, -0.002265, -0.00413
-0.055291, -0.001466, -0.005995
-0.057689, -0.00826, -0.00493
-0.055291, -0.005729, -0.002931
-0.054092, -0.006395, -0.002798
-0.056757, -0.009992, -0.003464
-0.055957, -0.005995, -0.002265
-0.058222, -0.011058, -0.000799
-0.05609, -0.006262, -0.003864
-0.057023, -0.006129, -0.00373
-0.05609, -0.006129, -0.005462
-0.055957, -0.00866, -0.001332
-0.053159, -0.007061, -0.002398
-0.056357, -0.006129, -0.002931
-0.056357, -0.006662, -0.001998
-0.057156, -0.008394, -0.006395
-0.054225, -0.011458, -0.002931
-0.054092, -0.005995, -0.003198
-0.055824, -0.006662, -0.002665
-0.055291, -0.006662, -0.004663
